ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Best Position,Best Overall Rating,Release Clause,DefensiveAwareness
202126,H. Kane,27,https://cdn.sofifa.com/players/202/126/22_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,90,90,Tottenham Hotspur,https://cdn.sofifa.com/teams/18/30.png,€129.5M,€240K,2205,Right,4.0,5.0,3.0,High/ High,Unique,Yes,"<span class=""pos pos25"">ST",10.0,"Jul 28, 2010",nan,2024,188cm,89kg,80.0,94.0,86.0,85.0,88.0,83.0,83.0,65.0,86.0,85.0,65.0,74.0,71.0,92.0,70.0,91.0,79.0,83.0,85.0,86.0,80.0,44.0,94.0,87.0,91.0,91.0,nan,36.0,38.0,8.0,10.0,11.0,14.0,11.0,ST,90.0,€246.1M,50.0
146530,19 Dani Alves,35,https://cdn.sofifa.com/players/146/530/19_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,82,82,Paris Saint-Germain,https://cdn.sofifa.com/teams/73/30.png,€4.8M,€60K,2205,Right,4.0,3.0,4.0,High/ Medium,Normal (170-185),Yes,"<span class=""pos pos3"">RB",13.0,"Jul 12, 2017",nan,2019,172cm,68kg,85.0,61.0,71.0,83.0,68.0,84.0,80.0,74.0,81.0,86.0,75.0,77.0,84.0,80.0,87.0,86.0,80.0,74.0,55.0,78.0,82.0,79.0,78.0,79.0,70.0,83.0,72.0,78.0,80.0,5.0,11.0,9.0,6.0,7.0,CAM,81.0,€8.9M,nan
216352,M. Brozović,28,https://cdn.sofifa.com/players/216/352/22_60.png,Croatia,https://cdn.sofifa.com/flags/hr.png,84,84,Inter,https://cdn.sofifa.com/teams/44/30.png,€37M,€130K,2203,Right,3.0,4.0,3.0,Medium/ Medium,Lean (170-185),Yes,"<span class=""pos pos10"">CDM",77.0,"Jul 1, 2016",nan,2022,181cm,68kg,72.0,69.0,70.0,85.0,65.0,76.0,79.0,74.0,84.0,84.0,70.0,68.0,79.0,76.0,84.0,80.0,70.0,94.0,67.0,84.0,85.0,81.0,70.0,80.0,69.0,82.0,nan,81.0,80.0,8.0,8.0,15.0,11.0,8.0,CDM,84.0,€62.9M,77.0
199556,M. Verratti,28,https://cdn.sofifa.com/players/199/556/22_60.png,Italy,https://cdn.sofifa.com/flags/it.png,87,87,Paris Saint-Germain,https://cdn.sofifa.com/teams/73/30.png,€79.5M,€155K,2202,Right,3.0,4.0,4.0,Medium/ High,Unique,Yes,"<span class=""pos pos14"">CM",6.0,"Jul 18, 2012",nan,2024,165cm,60kg,82.0,60.0,57.0,90.0,64.0,91.0,85.0,64.0,89.0,92.0,68.0,60.0,91.0,87.0,94.0,60.0,67.0,76.0,54.0,58.0,89.0,85.0,78.0,89.0,64.0,94.0,nan,82.0,84.0,12.0,12.0,15.0,15.0,10.0,CM,87.0,€147.1M,78.0
208421,Saúl,26,https://cdn.sofifa.com/players/208/421/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,82,85,Chelsea,https://cdn.sofifa.com/teams/5/30.png,€39.5M,€68K,2199,Left,3.0,4.0,3.0,Medium/ Medium,Lean (170-185),Yes,"<span class=""pos pos28"">SUB",17.0,nan,"<a href=""/team/240/atletico-de-madrid/"">Atlético de Madrid</a>","Jun 30, 2022",184cm,75kg,69.0,76.0,83.0,84.0,76.0,80.0,73.0,60.0,82.0,82.0,69.0,72.0,73.0,80.0,68.0,82.0,80.0,86.0,77.0,80.0,76.0,79.0,80.0,81.0,68.0,81.0,nan,78.0,77.0,7.0,13.0,12.0,10.0,9.0,CM,84.0,nan,77.0
189509,Thiago,30,https://cdn.sofifa.com/players/189/509/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,86,86,Liverpool,https://cdn.sofifa.com/teams/9/30.png,€65M,€180K,2199,Right,3.0,3.0,5.0,Medium/ Medium,Normal (170-185),Yes,"<span class=""pos pos15"">LCM",6.0,"Sep 18, 2020",nan,2024,174cm,70kg,78.0,68.0,54.0,90.0,82.0,90.0,85.0,77.0,89.0,92.0,72.0,55.0,91.0,84.0,90.0,75.0,80.0,74.0,59.0,73.0,72.0,82.0,75.0,85.0,75.0,88.0,nan,71.0,68.0,6.0,11.0,7.0,9.0,13.0,CM,86.0,€120.3M,67.0
201519,J. Veretout,28,https://cdn.sofifa.com/players/201/519/22_60.png,France,https://cdn.sofifa.com/flags/fr.png,82,83,Roma,https://cdn.sofifa.com/teams/52/30.png,€29.5M,€66K,2198,Right,2.0,3.0,3.0,Medium/ Medium,Normal (170-185),Yes,"<span class=""pos pos11"">LDM",17.0,"Jul 20, 2019",nan,2024,177cm,67kg,69.0,69.0,59.0,85.0,72.0,76.0,69.0,71.0,80.0,82.0,84.0,72.0,76.0,79.0,81.0,83.0,74.0,85.0,79.0,80.0,84.0,77.0,69.0,74.0,85.0,82.0,nan,81.0,77.0,9.0,10.0,11.0,8.0,9.0,CDM,82.0,€52.4M,79.0
183711,J. Henderson,31,https://cdn.sofifa.com/players/183/711/22_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,84,84,Liverpool,https://cdn.sofifa.com/teams/9/30.png,€29.5M,€140K,2198,Right,3.0,3.0,3.0,High/ High,Normal (170-185),Yes,"<span class=""pos pos13"">RCM",14.0,"Jun 9, 2011",nan,2025,182cm,80kg,82.0,73.0,65.0,85.0,71.0,78.0,80.0,74.0,87.0,83.0,67.0,66.0,69.0,85.0,68.0,77.0,78.0,86.0,78.0,75.0,83.0,81.0,78.0,80.0,64.0,82.0,nan,81.0,76.0,7.0,13.0,7.0,9.0,13.0,CDM,84.0,€54.6M,79.0
186942,I. Gündoğan,30,https://cdn.sofifa.com/players/186/942/22_60.png,Germany,https://cdn.sofifa.com/flags/de.png,85,85,Manchester City,https://cdn.sofifa.com/teams/10/30.png,€51.5M,€185K,2198,Right,3.0,4.0,4.0,High/ Medium,Normal (170-185),Yes,"<span class=""pos pos15"">LCM",8.0,"Jul 1, 2016",nan,2023,180cm,80kg,78.0,80.0,50.0,88.0,75.0,86.0,86.0,80.0,85.0,89.0,66.0,65.0,77.0,86.0,77.0,79.0,61.0,74.0,73.0,81.0,70.0,78.0,82.0,86.0,80.0,87.0,nan,75.0,67.0,11.0,14.0,5.0,5.0,13.0,CM,85.0,€95.3M,76.0
178518,R. Nainggolan,33,https://cdn.sofifa.com/players/178/518/22_60.png,Belgium,https://cdn.sofifa.com/flags/be.png,80,80,Royal Antwerp FC,https://cdn.sofifa.com/teams/230/30.png,€13M,€29K,2197,Right,3.0,3.0,3.0,High/ Medium,Unique,Yes,"<span class=""pos pos15"">LCM",4.0,"Aug 14, 2021",nan,2023,176cm,65kg,73.0,80.0,59.0,82.0,87.0,70.0,73.0,68.0,79.0,79.0,70.0,71.0,69.0,80.0,83.0,93.0,74.0,69.0,84.0,90.0,85.0,68.0,81.0,81.0,63.0,83.0,nan,83.0,79.0,11.0,11.0,14.0,8.0,11.0,CAM,80.0,€19.5M,69.0
193283,T. Delaney,29,https://cdn.sofifa.com/players/193/283/22_60.png,Denmark,https://cdn.sofifa.com/flags/dk.png,81,81,Sevilla FC,https://cdn.sofifa.com/teams/481/30.png,€22M,€34K,2197,Left,2.0,4.0,2.0,Low/ High,Normal (170-185),Yes,"<span class=""pos pos28"">SUB",18.0,"Aug 25, 2021",nan,2025,182cm,79kg,68.0,68.0,83.0,76.0,67.0,73.0,71.0,68.0,80.0,75.0,77.0,74.0,73.0,79.0,72.0,78.0,91.0,87.0,77.0,74.0,85.0,84.0,75.0,72.0,60.0,78.0,nan,81.0,84.0,8.0,12.0,11.0,14.0,15.0,CB,82.0,€46.2M,85.0
233927,Lucas Paquetá,23,https://cdn.sofifa.com/players/233/927/22_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,81,85,Olympique Lyonnais,https://cdn.sofifa.com/teams/66/30.png,€37M,€65K,2196,Left,2.0,3.0,4.0,High/ High,Normal (170-185),Yes,"<span class=""pos pos18"">CAM",10.0,"Oct 1, 2020",nan,2025,180cm,72kg,74.0,78.0,60.0,82.0,71.0,86.0,80.0,73.0,79.0,84.0,73.0,76.0,77.0,83.0,79.0,77.0,79.0,84.0,75.0,74.0,78.0,73.0,81.0,83.0,75.0,86.0,nan,73.0,63.0,14.0,9.0,12.0,11.0,11.0,CAM,83.0,€73.1M,69.0
230938,F. Kessié,24,https://cdn.sofifa.com/players/230/938/22_60.png,Côte d'Ivoire,https://cdn.sofifa.com/flags/ci.png,84,86,AC Milan,https://cdn.sofifa.com/teams/47/30.png,€49.5M,€51K,2196,Right,3.0,4.0,3.0,High/ High,Normal (170-185),Yes,"<span class=""pos pos11"">LDM",79.0,"Jul 1, 2019",nan,2022,183cm,88kg,66.0,67.0,68.0,83.0,60.0,78.0,58.0,48.0,75.0,84.0,76.0,79.0,72.0,81.0,79.0,84.0,72.0,94.0,86.0,78.0,84.0,84.0,74.0,76.0,89.0,84.0,nan,84.0,78.0,9.0,11.0,12.0,12.0,10.0,CDM,85.0,€87.9M,85.0
231969,R. Malinovskyi,28,https://cdn.sofifa.com/players/231/969/22_60.png,Ukraine,https://cdn.sofifa.com/flags/ua.png,81,81,Atalanta,https://cdn.sofifa.com/teams/39/30.png,€26.5M,€68K,2195,Left,3.0,4.0,4.0,Medium/ Medium,Stocky (170-185),No,"<span class=""pos pos20"">RF",18.0,"Jul 16, 2019",nan,2023,181cm,79kg,79.0,73.0,74.0,85.0,70.0,83.0,85.0,86.0,81.0,85.0,73.0,74.0,69.0,77.0,73.0,90.0,74.0,81.0,79.0,87.0,78.0,66.0,77.0,84.0,83.0,75.0,nan,72.0,50.0,6.0,6.0,12.0,15.0,13.0,CF,81.0,€45.1M,55.0
188377,K. Walker,31,https://cdn.sofifa.com/players/188/377/22_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,85,85,Manchester City,https://cdn.sofifa.com/teams/10/30.png,€39M,€170K,2194,Right,3.0,2.0,3.0,High/ High,Unique,Yes,"<span class=""pos pos3"">RB",2.0,"Jul 14, 2017",nan,2024,183cm,83kg,77.0,51.0,74.0,79.0,57.0,79.0,76.0,71.0,77.0,81.0,89.0,94.0,66.0,85.0,69.0,86.0,83.0,86.0,80.0,69.0,84.0,80.0,68.0,69.0,63.0,75.0,nan,84.0,83.0,12.0,6.0,16.0,15.0,8.0,RB,85.0,€72.2M,77.0
223697,R. Gosens,26,https://cdn.sofifa.com/players/223/697/22_60.png,Germany,https://cdn.sofifa.com/flags/de.png,83,83,Atalanta,https://cdn.sofifa.com/teams/39/30.png,€36M,€65K,2192,Left,3.0,3.0,3.0,High/ Medium,Normal (170-185),No,"<span class=""pos pos16"">LM",8.0,"Jul 1, 2017",nan,2023,183cm,76kg,82.0,79.0,82.0,80.0,71.0,80.0,69.0,58.0,77.0,82.0,79.0,84.0,71.0,86.0,66.0,76.0,88.0,89.0,76.0,68.0,80.0,77.0,86.0,60.0,50.0,77.0,nan,78.0,79.0,7.0,16.0,15.0,16.0,10.0,LWB,83.0,€61.2M,75.0
208722,S. Mané,29,https://cdn.sofifa.com/players/208/722/22_60.png,Senegal,https://cdn.sofifa.com/flags/sn.png,89,89,Liverpool,https://cdn.sofifa.com/teams/9/30.png,€101M,€270K,2192,Right,4.0,4.0,4.0,High/ Medium,Unique,Yes,"<span class=""pos pos27"">LW",10.0,"Jul 1, 2016",nan,2023,175cm,69kg,78.0,86.0,84.0,84.0,75.0,90.0,77.0,64.0,71.0,88.0,93.0,90.0,93.0,91.0,88.0,83.0,87.0,85.0,72.0,80.0,75.0,35.0,90.0,84.0,71.0,84.0,nan,42.0,38.0,10.0,10.0,15.0,7.0,14.0,LW,89.0,€186.9M,42.0
228251,L. Pellegrini,25,https://cdn.sofifa.com/players/228/251/22_60.png,Italy,https://cdn.sofifa.com/flags/it.png,81,86,Roma,https://cdn.sofifa.com/teams/52/30.png,€38M,€61K,2190,Right,2.0,3.0,3.0,Medium/ Medium,Lean (185+),Yes,"<span class=""pos pos18"">CAM",7.0,"Jul 1, 2017",nan,2022,186cm,77kg,74.0,72.0,71.0,86.0,69.0,78.0,70.0,70.0,82.0,83.0,77.0,79.0,79.0,79.0,86.0,76.0,70.0,88.0,74.0,74.0,72.0,70.0,78.0,84.0,80.0,82.0,nan,74.0,72.0,12.0,7.0,10.0,13.0,11.0,CAM,83.0,€67.5M,70.0
172522,D. Wass,32,https://cdn.sofifa.com/players/172/522/22_60.png,Denmark,https://cdn.sofifa.com/flags/dk.png,80,80,Valencia CF,https://cdn.sofifa.com/teams/461/30.png,€16.5M,€42K,2189,Right,2.0,3.0,3.0,Medium/ Medium,Normal (170-185),Yes,"<span class=""pos pos13"">RCM",18.0,"Jul 10, 2018",nan,2022,181cm,74kg,79.0,76.0,69.0,80.0,69.0,77.0,78.0,84.0,81.0,80.0,73.0,75.0,73.0,80.0,71.0,85.0,68.0,87.0,73.0,80.0,74.0,79.0,76.0,78.0,61.0,77.0,nan,76.0,75.0,11.0,9.0,10.0,13.0,13.0,CM,80.0,€34.7M,76.0
235212,A. Hakimi,22,https://cdn.sofifa.com/players/235/212/22_60.png,Morocco,https://cdn.sofifa.com/flags/ma.png,85,88,Paris Saint-Germain,https://cdn.sofifa.com/teams/73/30.png,€69.5M,€100K,2188,Right,2.0,4.0,3.0,High/ Medium,Lean (170-185),Yes,"<span class=""pos pos3"">RB",2.0,"Jul 6, 2021",nan,2026,181cm,73kg,86.0,73.0,68.0,81.0,60.0,84.0,68.0,55.0,73.0,83.0,95.0,95.0,86.0,84.0,79.0,77.0,80.0,91.0,73.0,70.0,75.0,78.0,78.0,75.0,46.0,80.0,nan,78.0,76.0,10.0,8.0,14.0,6.0,8.0,RB,85.0,€133.8M,75.0
216393,Y. Tielemans,24,https://cdn.sofifa.com/players/216/393/22_60.png,Belgium,https://cdn.sofifa.com/flags/be.png,84,87,Leicester City,https://cdn.sofifa.com/teams/95/30.png,€57M,€125K,2187,Right,2.0,5.0,4.0,Medium/ Medium,Normal (170-185),Yes,"<span class=""pos pos9"">RDM",8.0,"Jul 8, 2019",nan,2023,176cm,72kg,82.0,74.0,67.0,89.0,78.0,79.0,81.0,78.0,88.0,85.0,67.0,59.0,67.0,83.0,77.0,87.0,66.0,81.0,69.0,86.0,68.0,74.0,80.0,87.0,73.0,86.0,nan,73.0,69.0,6.0,8.0,10.0,14.0,12.0,CM,86.0,€112.6M,70.0
210243,Ricardo Pereira,27,https://cdn.sofifa.com/players/210/243/22_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,84,84,Leicester City,https://cdn.sofifa.com/teams/95/30.png,€40.5M,€130K,2186,Right,3.0,4.0,3.0,High/ High,Unique,Yes,"<span class=""pos pos3"">RB",21.0,"Jun 9, 2018",nan,2023,175cm,70kg,82.0,66.0,67.0,82.0,59.0,81.0,78.0,52.0,77.0,83.0,82.0,83.0,79.0,83.0,82.0,74.0,75.0,84.0,69.0,64.0,79.0,79.0,77.0,76.0,61.0,81.0,nan,84.0,83.0,16.0,12.0,15.0,11.0,11.0,RB,84.0,€77M,80.0
232656,T. Hernández,23,https://cdn.sofifa.com/players/232/656/22_60.png,France,https://cdn.sofifa.com/flags/fr.png,84,90,AC Milan,https://cdn.sofifa.com/teams/47/30.png,€62.5M,€51K,2185,Left,3.0,3.0,3.0,High/ Medium,Unique,Yes,"<span class=""pos pos7"">LB",19.0,"Jul 5, 2019",nan,2024,184cm,81kg,84.0,68.0,74.0,78.0,66.0,83.0,69.0,64.0,68.0,79.0,92.0,94.0,78.0,84.0,75.0,80.0,68.0,90.0,79.0,72.0,82.0,78.0,80.0,74.0,50.0,80.0,nan,79.0,80.0,12.0,10.0,7.0,7.0,7.0,LB,85.0,€118.8M,74.0
210035,Grimaldo,25,https://cdn.sofifa.com/players/210/035/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,82,85,SL Benfica,https://cdn.sofifa.com/teams/234/30.png,€37M,€18K,2184,Left,3.0,2.0,3.0,High/ Medium,Normal (170-185),Yes,"<span class=""pos pos8"">LWB",3.0,"Jan 4, 2016",nan,2023,171cm,69kg,82.0,52.0,66.0,83.0,61.0,83.0,85.0,81.0,79.0,83.0,86.0,87.0,84.0,83.0,86.0,79.0,64.0,90.0,63.0,79.0,69.0,79.0,77.0,78.0,54.0,83.0,nan,76.0,74.0,7.0,13.0,10.0,7.0,13.0,CM,84.0,€76.8M,71.0
169195,21 Renato Augusto,32,https://cdn.sofifa.com/players/169/195/21_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,83,83,Beijing Guoan FC,https://cdn.sofifa.com/teams/111768/30.png,€28.5M,€33K,2183,Right,2.0,4.0,4.0,High/ High,Normal (185+),No,"<span class=""pos pos15"">LCM",5.0,"Jan 8, 2016",nan,2021,186cm,86kg,75.0,78.0,65.0,85.0,77.0,82.0,80.0,83.0,83.0,81.0,73.0,70.0,73.0,86.0,74.0,81.0,49.0,85.0,80.0,81.0,67.0,72.0,74.0,83.0,78.0,82.0,nan,73.0,64.0,6.0,11.0,16.0,15.0,8.0,CM,83.0,€45.6M,75.0
190871,Neymar Jr,29,https://cdn.sofifa.com/players/190/871/22_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,91,91,Paris Saint-Germain,https://cdn.sofifa.com/teams/73/30.png,€129M,€270K,2183,Right,5.0,5.0,5.0,High/ Medium,Unique,Yes,"<span class=""pos pos27"">LW",10.0,"Aug 3, 2017",nan,2025,175cm,68kg,85.0,83.0,63.0,86.0,86.0,95.0,88.0,87.0,81.0,95.0,93.0,89.0,96.0,89.0,84.0,80.0,64.0,81.0,53.0,81.0,63.0,37.0,86.0,90.0,93.0,93.0,nan,32.0,29.0,9.0,9.0,15.0,15.0,11.0,LW,91.0,€238.7M,35.0
186345,K. Trippier,30,https://cdn.sofifa.com/players/186/345/22_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,84,84,Atlético de Madrid,https://cdn.sofifa.com/teams/240/30.png,€36.5M,€74K,2183,Right,2.0,4.0,3.0,Medium/ Medium,Normal (170-185),Yes,"<span class=""pos pos28"">SUB",23.0,"Jul 17, 2019",nan,2023,173cm,69kg,86.0,54.0,79.0,81.0,58.0,74.0,86.0,82.0,80.0,82.0,74.0,73.0,73.0,81.0,77.0,75.0,78.0,87.0,64.0,70.0,73.0,80.0,76.0,80.0,66.0,77.0,nan,81.0,80.0,11.0,14.0,8.0,11.0,10.0,RB,84.0,€74.8M,79.0
240699,N. De la Cruz,24,https://cdn.sofifa.com/players/240/699/22_60.png,Uruguay,https://cdn.sofifa.com/flags/uy.png,78,84,River Plate,https://cdn.sofifa.com/teams/1876/30.png,€22M,€17K,2182,Right,1.0,4.0,4.0,High/ High,Normal (170-),No,"<span class=""pos pos17"">RAM",11.0,"Aug 15, 2017",nan,2022,167cm,65kg,72.0,73.0,69.0,79.0,72.0,81.0,83.0,76.0,72.0,78.0,86.0,83.0,92.0,77.0,86.0,80.0,83.0,93.0,44.0,75.0,87.0,71.0,79.0,80.0,69.0,82.0,nan,74.0,64.0,9.0,6.0,9.0,7.0,9.0,CAM,81.0,€35.2M,64.0
3647,12 M. Ballack,34,https://cdn.sofifa.com/players/003/647/12_60.png,Germany,https://cdn.sofifa.com/flags/de.png,80,80,Bayer 04 Leverkusen,https://cdn.sofifa.com/teams/32/30.png,€3.2M,€30K,2181,Right,3.0,4.0,3.0,Medium/ High,Normal (185+),Yes,"<span class=""pos pos28"">SUB",13.0,"Jan 1, 2010",nan,2012,189cm,88kg,73.0,75.0,90.0,83.0,76.0,71.0,61.0,83.0,81.0,82.0,64.0,60.0,59.0,82.0,64.0,88.0,82.0,68.0,83.0,86.0,82.0,78.0,77.0,80.0,91.0,nan,63.0,75.0,73.0,9.0,13.0,10.0,12.0,7.0,CM,79.0,nan,nan
201942,Roberto Firmino,29,https://cdn.sofifa.com/players/201/942/22_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,85,85,Liverpool,https://cdn.sofifa.com/teams/9/30.png,€54M,€185K,2180,Right,3.0,4.0,5.0,High/ High,Unique,Yes,"<span class=""pos pos21"">CF",9.0,"Jul 6, 2015",nan,2023,181cm,76kg,73.0,78.0,78.0,84.0,83.0,89.0,81.0,65.0,76.0,90.0,77.0,77.0,85.0,86.0,86.0,79.0,81.0,87.0,74.0,76.0,75.0,58.0,82.0,83.0,72.0,88.0,nan,64.0,42.0,8.0,11.0,9.0,6.0,10.0,CF,85.0,€99.9M,55.0
173210,19 C. Marchisio,31,https://cdn.sofifa.com/players/173/210/19_60.png,Italy,https://cdn.sofifa.com/flags/it.png,84,84,Juventus,https://cdn.sofifa.com/teams/45/30.png,€19.5M,€130K,2179,Right,3.0,4.0,3.0,High/ High,Normal (170-185),Yes,"<span class=""pos pos29"">RES",8.0,"Jun 1, 2007",nan,2020,180cm,74kg,76.0,56.0,64.0,85.0,78.0,84.0,78.0,78.0,81.0,85.0,75.0,77.0,78.0,80.0,79.0,82.0,68.0,77.0,73.0,78.0,78.0,78.0,78.0,84.0,78.0,84.0,77.0,78.0,78.0,4.0,3.0,4.0,2.0,4.0,CM,81.0,€32.2M,nan
212616,R. De Paul,27,https://cdn.sofifa.com/players/212/616/22_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,82,83,Atlético de Madrid,https://cdn.sofifa.com/teams/240/30.png,€35M,€68K,2179,Right,1.0,3.0,4.0,High/ Medium,Normal (170-185),No,"<span class=""pos pos28"">SUB",5.0,"Jul 12, 2021",nan,2026,180cm,70kg,69.0,76.0,50.0,85.0,70.0,81.0,84.0,73.0,81.0,85.0,81.0,76.0,78.0,81.0,79.0,80.0,67.0,86.0,81.0,78.0,69.0,74.0,78.0,80.0,65.0,80.0,nan,79.0,69.0,13.0,12.0,10.0,7.0,14.0,CM,83.0,€74.4M,68.0
215914,N. Kanté,30,https://cdn.sofifa.com/players/215/914/22_60.png,France,https://cdn.sofifa.com/flags/fr.png,90,90,Chelsea,https://cdn.sofifa.com/teams/5/30.png,€100M,€230K,2179,Right,4.0,3.0,2.0,Medium/ High,Unique,Yes,"<span class=""pos pos13"">RCM",7.0,"Jul 16, 2016",nan,2023,168cm,70kg,68.0,65.0,54.0,82.0,56.0,79.0,49.0,49.0,79.0,81.0,82.0,75.0,82.0,93.0,92.0,71.0,77.0,97.0,72.0,65.0,93.0,91.0,72.0,78.0,54.0,84.0,nan,93.0,86.0,15.0,12.0,10.0,7.0,10.0,CDM,90.0,€185M,90.0
203551,A. Florenzi,30,https://cdn.sofifa.com/players/203/551/22_60.png,Italy,https://cdn.sofifa.com/flags/it.png,81,81,AC Milan,https://cdn.sofifa.com/teams/47/30.png,€22M,€58K,2178,Right,3.0,4.0,3.0,High/ Medium,Unique,Yes,"<span class=""pos pos28"">SUB",25.0,nan,"<a href=""/team/52/roma/"">Roma</a>","Jun 30, 2022",173cm,67kg,77.0,73.0,70.0,83.0,85.0,75.0,73.0,72.0,77.0,85.0,79.0,74.0,86.0,77.0,82.0,82.0,73.0,82.0,50.0,81.0,66.0,77.0,69.0,81.0,74.0,81.0,nan,76.0,75.0,9.0,8.0,10.0,11.0,10.0,RB,81.0,nan,76.0
183512,Yuri Berchiche,31,https://cdn.sofifa.com/players/183/512/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,82,82,Athletic Club de Bilbao,https://cdn.sofifa.com/teams/448/30.png,€22M,€35K,2178,Left,2.0,3.0,3.0,High/ Medium,Normal (170-185),Yes,"<span class=""pos pos28"">SUB",17.0,"Jul 2, 2018",nan,2022,181cm,80kg,83.0,61.0,74.0,80.0,63.0,72.0,80.0,55.0,72.0,79.0,81.0,84.0,80.0,80.0,78.0,82.0,86.0,85.0,79.0,76.0,85.0,82.0,62.0,71.0,59.0,78.0,nan,80.0,76.0,12.0,13.0,9.0,8.0,11.0,LB,82.0,€46.2M,80.0
173731,G. Bale,31,https://cdn.sofifa.com/players/173/731/22_60.png,Wales,https://cdn.sofifa.com/flags/gb-wls.png,82,82,Real Madrid CF,https://cdn.sofifa.com/teams/243/30.png,€25M,€170K,2177,Left,4.0,3.0,4.0,Medium/ Medium,Unique,Yes,"<span class=""pos pos28"">SUB",18.0,"Sep 1, 2013",nan,2022,185cm,82kg,86.0,82.0,84.0,80.0,85.0,80.0,91.0,87.0,79.0,83.0,80.0,83.0,78.0,78.0,64.0,90.0,84.0,61.0,76.0,87.0,64.0,53.0,82.0,79.0,76.0,85.0,nan,53.0,50.0,15.0,15.0,11.0,5.0,6.0,RM,82.0,€51.3M,50.0
205070,Portu,29,https://cdn.sofifa.com/players/205/070/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,82,82,Real Sociedad,https://cdn.sofifa.com/teams/457/30.png,€30M,€51K,2177,Right,1.0,4.0,3.0,High/ High,Normal (170-),Yes,"<span class=""pos pos28"">SUB",7.0,"Jul 7, 2019",nan,2024,167cm,66kg,78.0,81.0,77.0,77.0,74.0,78.0,80.0,64.0,76.0,80.0,89.0,90.0,83.0,81.0,82.0,82.0,75.0,88.0,74.0,74.0,82.0,55.0,83.0,79.0,53.0,77.0,nan,61.0,59.0,14.0,10.0,15.0,15.0,13.0,RW,82.0,€63M,55.0
183898,A. Di María,33,https://cdn.sofifa.com/players/183/898/22_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,87,87,Paris Saint-Germain,https://cdn.sofifa.com/teams/73/30.png,€49.5M,€160K,2177,Left,4.0,2.0,5.0,High/ Medium,Unique,Yes,"<span class=""pos pos28"">SUB",11.0,"Aug 6, 2015",nan,2022,180cm,69kg,88.0,79.0,51.0,84.0,78.0,88.0,91.0,88.0,82.0,87.0,83.0,83.0,94.0,84.0,76.0,83.0,73.0,78.0,62.0,86.0,73.0,42.0,84.0,88.0,73.0,86.0,nan,55.0,52.0,10.0,7.0,11.0,12.0,11.0,RW,87.0,€91.6M,41.0
215998,21 I. Fernández,30,https://cdn.sofifa.com/players/215/998/21_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,81,81,River Plate,https://cdn.sofifa.com/teams/1876/30.png,€24.5M,€24K,2176,Left,1.0,2.0,4.0,High/ Medium,Lean (170-185),No,"<span class=""pos pos13"">RCM",10.0,"Jan 12, 2016",nan,2023,182cm,70kg,77.0,77.0,65.0,82.0,73.0,81.0,83.0,78.0,77.0,83.0,75.0,77.0,81.0,81.0,71.0,77.0,56.0,85.0,70.0,80.0,77.0,70.0,82.0,85.0,73.0,85.0,nan,73.0,67.0,7.0,8.0,14.0,10.0,12.0,CM,81.0,€34.3M,69.0
146536,Jesús Navas,35,https://cdn.sofifa.com/players/146/536/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,84,84,Sevilla FC,https://cdn.sofifa.com/teams/481/30.png,€13M,€30K,2175,Right,2.0,2.0,4.0,High/ Medium,Lean (170-),Yes,"<span class=""pos pos3"">RB",16.0,"Jul 28, 2017",nan,2024,172cm,60kg,85.0,65.0,73.0,83.0,75.0,84.0,82.0,46.0,79.0,83.0,90.0,84.0,82.0,84.0,84.0,74.0,63.0,82.0,39.0,70.0,75.0,80.0,81.0,83.0,56.0,82.0,nan,77.0,79.0,10.0,10.0,15.0,7.0,13.0,RB,84.0,€27.3M,82.0
