coach_id,coach_url,short_name,long_name,dob,nationality_name,coach_face_url,nation_flag_url
51518,/coach/51518/oliver-glasner/,O. Glasner,Oliver Glasner,1974-08-28,Austria,https://cdn.sportmonks.com/images//soccer/coaches/30/51518.png,https://cdn.sofifa.net/flags/at.png
60268,/coach/60268/adnan-custovic/,A. Čustović,Adnan Čustović,1978-04-16,Bosnia and Herzegovina,,https://cdn.sofifa.net/flags/ba.png
60303,/coach/60303/ivan-leko/,I. Leko,Ivan Leko,1978-02-07,Croatia,https://cdn.sportmonks.com/images/soccer/players/15/60303.png,https://cdn.sofifa.net/flags/hr.png
60307,/coach/60307/karel-geraerts/,K. Geraerts,Karel Geraerts,1982-01-05,Belgium,https://cdn.sportmonks.com/images/soccer/players/19/60307.png,https://cdn.sofifa.net/flags/be.png
60361,/coach/60361/mbaye-leye/,M. Leye,M'Baye Leye,1982-12-01,Senegal,https://cdn.sportmonks.com/images/soccer/players/9/60361.png,https://cdn.sofifa.net/flags/sn.png
60374,/coach/60374/vincent-euvrard/,V. Euvrard,Vincent Euvrard,1982-03-12,Belgium,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/be.png
60393,/coach/60393/ivan-vukomanovic/,I. Vukomanovic,Ivan Vukomanovic,1977-06-19,Serbia,,https://cdn.sofifa.net/flags/rs.png
60851,/coach/60851/wim-de-decker/,W. De Decker,Wim De Decker,1982-04-06,Belgium,https://cdn.sportmonks.com/images/soccer/players/19/60851.png,https://cdn.sofifa.net/flags/be.png
62986,/coach/62986/luis-garcia-fernandez/,L. García Fernández,Luis García Fernández,1981-02-06,Spain,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/es.png
74546,/coach/74546/sergej-jakirovic/,S. Jakirović,Sergej Jakirović,1976-12-23,Bosnia and Herzegovina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ba.png
77126,/coach/77126/dan-alexa/,D. Alexa,Dan Alexa,1979-10-28,Romania,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ro.png
79289,/coach/79289/marcel-liczka/,M. Liczka,Marcel Liczka,1977-07-17,Czech Republic,,https://cdn.sofifa.net/flags/cz.png
82956,/coach/82956/henrik-hansen/,H. Hansen,Henrik Hansen,1979-07-28,Denmark,https://cdn.sportmonks.com/images/soccer/players/12/82956.png,https://cdn.sofifa.net/flags/dk.png
82974,/coach/82974/brian-priske-pedersen/,B. Priske Pedersen,Brian Priske Pedersen,1977-05-14,Denmark,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/dk.png
84240,/coach/84240/martin-thomsen/,M. Thomsen,Martin Thomsen,1982-08-06,Denmark,https://cdn.sportmonks.com/images/soccer/players/16/84240.png,https://cdn.sofifa.net/flags/dk.png
90958,/coach/90958/toni-koskela/,T. Koskela,Toni Koskela,1983-02-16,Finland,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/fi.png
94064,/coach/94064/laurent-batlles/,L. Batlles,Laurent Batlles,1975-09-23,France,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/fr.png
94105,/coach/94105/cristiano-marques-gomes/,C. Marques Gomes,Cristiano Marques Gomes,1977-06-03,Brazil,https://cdn.sportmonks.com/images/soccer/players/25/94105.png,https://cdn.sofifa.net/flags/br.png
94233,/coach/94233/vincent-hognon/,V. Hognon,Vincent Hognon,1974-08-16,France,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/fr.png
94328,/coach/94328/paulo-cesar-da-silva-peixoto/,P. da Silva Peixoto,Paulo César da Silva Peixoto,1980-05-12,Portugal,https://cdn.sportmonks.com/images/soccer/players/24/94328.png,https://cdn.sofifa.net/flags/pt.png
94341,/coach/94341/stephane-dumont/,S. Dumont,Stéphane Dumont,1982-06-09,France,,https://cdn.sofifa.net/flags/fr.png
94389,/coach/94389/olivier-echouafni/,O. Echouafni,Olivier Echouafni,1972-09-13,France,,https://cdn.sofifa.net/flags/fr.png
94575,/coach/94575/fabio-grosso/,F. Grosso,Fabio Grosso,1977-11-28,Italy,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/it.png
94983,/coach/94983/nicolas-rabuel/,N. Rabuel,Nicolas Rabuel,1978-01-15,France,,https://cdn.sofifa.net/flags/fr.png
95058,/coach/95058/luis-oscar-gonzalez/,L. González,Luis Oscar González,1981-01-19,Argentina,https://cdn.sportmonks.com/images/soccer/players/18/95058.png,https://cdn.sofifa.net/flags/ar.png
95070,/coach/95070/omar-daf/,O. Daf,Omar Daf,1977-02-12,Senegal,,https://cdn.sofifa.net/flags/sn.png
95212,/coach/95212/bruno-grougi/,B. Grougi,Bruno Grougi,1983-04-26,France,https://cdn.sportmonks.com/images/soccer/players/12/95212.png,https://cdn.sofifa.net/flags/fr.png
95726,/coach/95726/thiago-motta/,T. Motta,Thiago Motta,1982-08-28,Italy,https://cdn.sportmonks.com/images/soccer/players/14/95726.png,https://cdn.sofifa.net/flags/it.png
95782,/coach/95782/adrian-mutu/,A. Mutu,Adrian Mutu,1979-01-08,Romania,https://cdn.sportmonks.com/images/soccer/players/6/95782.png,https://cdn.sofifa.net/flags/ro.png
97031,/coach/97031/alexandre-dujeux/,A. Dujeux,Alexandre Dujeux,1976-08-01,France,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/fr.png
97208,/coach/97208/olivier-guegan/,O. Guégan,Olivier Guégan,1972-08-20,France,,https://cdn.sofifa.net/flags/fr.png
98545,/coach/98545/ande-dona-ndoh/,A. Dona N'Doh,Ande Dona N'Doh,1986-05-22,Cameroon,https://cdn.sportmonks.com/images/soccer/players/17/98545.png,https://cdn.sofifa.net/flags/cm.png
99512,/coach/99512/fabien-valeri/,F. Valeri,Fabien Valeri,1974-09-06,France,,https://cdn.sofifa.net/flags/fr.png
101150,/coach/101150/stephane-masala/,S. Masala,Stéphane Masala,1976-08-30,France,https://cdn.sportmonks.com/images/soccer/players/30/101150.png,https://cdn.sofifa.net/flags/fr.png
106189,/coach/106189/francisco-javier-munoz-llompart/,F. Muñoz Llompart,Francisco Javier Muñoz Llompart,1980-09-05,Spain,https://cdn.sportmonks.com/images/soccer/players/13/106189.png,https://cdn.sofifa.net/flags/es.png
107256,/coach/107256/israel-alejandro-damonte/,I. Damonte,Israel Alejandro Damonte,1982-01-06,Argentina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ar.png
107439,/coach/107439/enzo-maresca/,E. Maresca,Enzo Maresca,1980-02-10,Italy,https://cdn.sportmonks.com/images/soccer/players/15/107439.png,https://cdn.sofifa.net/flags/it.png
107528,/coach/107528/washington-sebastian-abreu-gallo/,W. Abreu Gallo,Washington Sebastián Abreu Gallo,1976-10-17,Uruguay,https://cdn.sportmonks.com/images/soccer/players/8/107528.png,https://cdn.sofifa.net/flags/uy.png
107635,/coach/107635/nicolae-constantin-dica/,N. Dică,Nicolae Constantin Dică,1980-05-09,Romania,https://cdn.sportmonks.com/images/soccer/players/19/107635.png,https://cdn.sofifa.net/flags/ro.png
107983,/coach/107983/erol-bulut/,E. Bulut,Erol Bulut,1975-01-30,Turkey,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/tr.png
108499,/coach/108499/aleksandar-vukovic/,A. Vukovic,Aleksandar Vukovic,1979-08-25,Serbia,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/rs.png
108880,/coach/108880/vasco-manuel-vilhena-faisca-teixeira/,V. Faisca Teixeira,Vasco Manuel Vilhena Faisca Teixeira,1980-08-27,Portugal,https://cdn.sportmonks.com/images/soccer/players/16/108880.png,https://cdn.sofifa.net/flags/pt.png
109688,/coach/109688/diego-hernan-martinez/,D. Martínez,Diego Hernán Martínez,1978-11-16,Argentina,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ar.png
117955,/coach/117955/jacob-neestrup-hansen/,J. Neestrup Hansen,Jacob Neestrup Hansen,1988-08-03,Denmark,,https://cdn.sofifa.net/flags/dk.png
120141,/coach/120141/pavel-dochev/,P. Dochev,Pavel Dochev,1965-09-28,Bulgaria,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/bg.png
120315,/coach/120315/ruaidhri-higgins/,R. Higgins,Ruaidhri Higgins,1984-10-23,Northern Ireland,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/gb-nir.png
120469,/coach/120469/john-russell/,J. Russell,John Russell,1985-05-18,Republic of Ireland,https://cdn.sportmonks.com/images/soccer/players/21/120469.png,https://cdn.sofifa.net/flags/ie.png
120550,/coach/120550/andrew-myler/,A. Myler,Andrew Myler,1975-02-12,Republic of Ireland,,https://cdn.sofifa.net/flags/ie.png
120666,/coach/120666/stephen-odonnell/,S. O'Donnell,Stephen O'Donnell,1986-01-15,Republic of Ireland,https://cdn.sportmonks.com/images/soccer/players/26/120666.png,https://cdn.sofifa.net/flags/ie.png
120668,/coach/120668/ian-ryan/,I. Ryan,Ian Ryan,1987-06-09,Republic of Ireland,https://cdn.sportmonks.com/images/soccer/players/28/120668.png,https://cdn.sofifa.net/flags/ie.png
120714,/coach/120714/gary-cronin/,G. Cronin,Gary Cronin,1979-03-16,Republic of Ireland,https://cdn.sportmonks.com/images/soccer/players/10/120714.png,https://cdn.sofifa.net/flags/ie.png
120775,/coach/120775/stephen-bradley/,S. Bradley,Stephen Bradley,1984-11-19,Republic of Ireland,https://cdn.sportmonks.com/images/soccer/players/7/120775.png,https://cdn.sofifa.net/flags/ie.png
121795,/coach/121795/tim-clancy/,T. Clancy,Tim Clancy,1984-06-08,Republic of Ireland,https://cdn.sportmonks.com/images/soccer/players/3/121795.png,https://cdn.sofifa.net/flags/ie.png
122306,/coach/122306/tommy-barrett/,T. Barrett,Tommy Barrett,1979-05-20,Republic of Ireland,,https://cdn.sofifa.net/flags/ie.png
126283,/coach/126283/mihai-doru-pintilii/,M. Pintilii,Mihai Doru Pintilii,1984-11-09,Romania,https://cdn.sportmonks.com/images/soccer/players/11/126283.png,https://cdn.sofifa.net/flags/ro.png
127492,/coach/127492/eugenio-corini/,E. Corini,Eugenio Corini,1970-07-30,Italy,,https://cdn.sofifa.net/flags/it.png
127495,/coach/127495/filippo-inzaghi/,F. Inzaghi,Filippo Inzaghi,1973-08-09,Italy,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/it.png
127536,/coach/127536/mario-frick/,M. Frick,Mario Frick,1974-09-07,Liechtenstein,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/li.png
127593,/coach/127593/sebastiano-siviglia/,S. Siviglia,Sebastiano Siviglia,1973-03-29,Italy,,https://cdn.sofifa.net/flags/it.png
127597,/coach/127597/dejan-stankovic/,D. Stankovic,Dejan Stankovic,1978-11-09,Serbia,https://cdn.sportmonks.com/images/soccer/players/13/127597.png,https://cdn.sofifa.net/flags/rs.png
127611,/coach/127611/lionel-sebastian-scaloni/,L. Scaloni,Lionel Sebastián Scaloni,1978-05-16,Argentina,https://cdn.sportmonks.com/images/soccer/players/27/127611.png,https://cdn.sofifa.net/flags/ar.png
127616,/coach/127616/paolo-zanetti/,P. Zanetti,Paolo Zanetti,1982-12-16,Italy,https://cdn.sportmonks.com/images//soccer/coaches/0/127616.png,https://cdn.sofifa.net/flags/it.png
127617,/coach/127617/leonardo-colucci/,L. Colucci,Leonardo Colucci,1972-12-29,Italy,,https://cdn.sofifa.net/flags/it.png
127755,/coach/127755/paolo-bianco/,P. Bianco,Paolo Bianco,1977-08-20,Italy,https://cdn.sportmonks.com/images/soccer/players/11/127755.png,https://cdn.sofifa.net/flags/it.png
127771,/coach/127771/alberto-gilardino/,A. Gilardino,Alberto Gilardino,1982-07-05,Italy,https://cdn.sportmonks.com/images/soccer/players/27/127771.png,https://cdn.sofifa.net/flags/it.png
127811,/coach/127811/andrea-soncin/,A. Soncin,Andrea Soncin,1978-09-05,Italy,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/it.png
127840,/coach/127840/fabio-caserta/,F. Caserta,Fabio Caserta,1978-09-24,Italy,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/it.png
127886,/coach/127886/luis-diego-lopez-breijo/,L. López Breijo,Luis Diego López Breijo,1974-08-22,Uruguay,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/uy.png
127889,/coach/127889/roberto-de-zerbi/,R. De Zerbi,Roberto De Zerbi,1979-06-06,Italy,,https://cdn.sofifa.net/flags/it.png
127965,/coach/127965/ivan-gennaro-gattuso/,I. Gattuso,Ivan Gennaro Gattuso,1978-01-09,Italy,https://cdn.sportmonks.com/images/soccer/players/29/127965.png,https://cdn.sofifa.net/flags/it.png
127980,/coach/127980/ivan-juric/,I. Juric,Ivan Juric,1975-08-25,Croatia,https://cdn.sportmonks.com/images//soccer/coaches/12/127980.png,https://cdn.sofifa.net/flags/hr.png
127989,/coach/127989/andrea-pirlo/,A. Pirlo,Andrea Pirlo,1979-05-19,Italy,https://cdn.sportmonks.com/images/soccer/players/21/127989.png,https://cdn.sofifa.net/flags/it.png
128013,/coach/128013/fabio-liverani/,F. Liverani,Fabio Liverani,1976-04-29,Italy,,https://cdn.sofifa.net/flags/it.png
128120,/coach/128120/aimo-diana/,A. Diana,Aimo Diana,1978-01-02,Italy,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/it.png
128160,/coach/128160/simone-inzaghi/,S. Inzaghi,Simone Inzaghi,1976-04-05,Italy,https://cdn.sportmonks.com/images//soccer/coaches/0/128160.png,https://cdn.sofifa.net/flags/it.png
128192,/coach/128192/daniele-gastaldello/,D. Gastaldello,Daniele Gastaldello,1983-06-25,Italy,https://cdn.sportmonks.com/images/soccer/players/0/128192.png,https://cdn.sofifa.net/flags/it.png
128211,/coach/128211/christian-bucchi/,C. Bucchi,Christian Bucchi,1977-02-13,Italy,,https://cdn.sofifa.net/flags/it.png
128261,/coach/128261/vincenzo-italiano/,V. Italiano,Vincenzo Italiano,1977-12-10,Italy,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/it.png
128295,/coach/128295/raffaele-palladino/,R. Palladino,Raffaele Palladino,1984-04-17,Italy,https://cdn.sportmonks.com/images/soccer/players/7/128295.png,https://cdn.sofifa.net/flags/it.png
128311,/coach/128311/alessandro-agostini/,A. Agostini,Alessandro Agostini,1979-07-23,Italy,https://cdn.sportmonks.com/images/soccer/players/23/128311.png,https://cdn.sofifa.net/flags/it.png
128419,/coach/128419/fabio-cannavaro/,F. Cannavaro,Fabio Cannavaro,1973-09-13,Italy,,https://cdn.sofifa.net/flags/it.png
128470,/coach/128470/massimo-paci/,M. Paci,Massimo Paci,1978-05-09,Italy,https://cdn.sportmonks.com/images/soccer/players/22/128470.png,https://cdn.sofifa.net/flags/it.png
128851,/coach/128851/fernando-ruben-gago/,F. Gago,Fernando Rubén Gago,1986-04-10,Argentina,https://cdn.sportmonks.com/images/soccer/players/19/128851.png,https://cdn.sofifa.net/flags/ar.png
130460,/coach/130460/william-viali/,W. Viali,William Viali,1974-11-16,Italy,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/it.png
130523,/coach/130523/gennaro-volpe/,G. Volpe,Gennaro Volpe,1981-02-17,Italy,https://cdn.sportmonks.com/images/soccer/players/27/130523.png,https://cdn.sofifa.net/flags/it.png
130528,/coach/130528/fabio-pecchia/,F. Pecchia,Fabio Pecchia,1973-08-24,Italy,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/it.png
130911,/coach/130911/daniele-di-donato/,D. Di Donato,Daniele Di Donato,1977-02-21,Italy,,https://cdn.sofifa.net/flags/it.png
130912,/coach/130912/michele-mignani/,M. Mignani,Michele Mignani,1972-04-30,Italy,,https://cdn.sofifa.net/flags/it.png
131125,/coach/131125/edoardo-gorini/,E. Gorini,Edoardo Gorini,1974-02-28,Italy,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/it.png
131252,/coach/131252/roberto-daversa/,R. D'Aversa,Roberto D'Aversa,1975-08-12,Italy,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/it.png
133534,/coach/133534/gustavo-adolfo-munua-vera/,G. Munúa Vera,Gustavo Adolfo Munúa Vera,1978-01-27,Uruguay,https://cdn.sportmonks.com/images/soccer/players/30/133534.png,https://cdn.sofifa.net/flags/uy.png
134562,/coach/134562/marius-marian-croitoru/,M. Croitoru,Marius Marian Croitoru,1980-10-02,Romania,https://cdn.sportmonks.com/images/soccer/players/2/134562.png,https://cdn.sofifa.net/flags/ro.png
149815,/coach/149815/magnus-powell/,M. Powell,Magnus Powell,1974-10-28,Sweden,,https://cdn.sofifa.net/flags/se.png
149978,/coach/149978/eirik-bakke/,E. Bakke,Eirik Bakke,1977-09-13,Norway,https://cdn.sportmonks.com/images/soccer/players/26/149978.png,https://cdn.sofifa.net/flags/no.png
152113,/coach/152113/kevin-andrew-nicol/,K. Nicol,Kevin Andrew Nicol,1982-01-19,Scotland,,https://cdn.sofifa.net/flags/gb-sct.png
152235,/coach/152235/eirik-horneland/,E. Horneland,Eirik Horneland,1975-03-14,Norway,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/no.png
153005,/coach/153005/bjarte-lunde-aarsheim/,B. Lunde Aarsheim,Bjarte Lunde Aarsheim,1975-01-14,Norway,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/no.png
153793,/coach/153793/wojciech-lobodzinski/,W. Łobodziński,Wojciech Łobodziński,1982-10-20,Poland,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/pl.png
153980,/coach/153980/pavol-stano/,P. Stano,Pavol Stano,1977-09-29,Slovakia,https://cdn.sportmonks.com/images/soccer/players/28/153980.png,https://cdn.sofifa.net/flags/sk.png
154013,/coach/154013/maciej-stolarczyk/,M. Stolarczyk,Maciej Stolarczyk,1972-01-15,Poland,,https://cdn.sofifa.net/flags/pl.png
154225,/coach/154225/ivan-djurdjevic/,I. Djurdjevic,Ivan Djurdjevic,1977-02-05,Serbia,,https://cdn.sofifa.net/flags/rs.png
154313,/coach/154313/dariusz-dudek/,D. Dudek,Dariusz Dudek,1975-04-08,Poland,,https://cdn.sofifa.net/flags/pl.png
154708,/coach/154708/kamil-kuzera/,K. Kuzera,Kamil Kuzera,1983-03-11,Poland,https://cdn.sportmonks.com/images/soccer/players/20/154708.png,https://cdn.sofifa.net/flags/pl.png
156328,/coach/156328/adam-majewski/,A. Majewski,Adam Majewski,1973-12-24,Poland,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/pl.png
158158,/coach/158158/ruben-filipe-marques-amorim/,R. Amorim,Ruben Filipe Marques Amorim,1985-01-27,Portugal,https://cdn.sportmonks.com/images/soccer/players/14/158158.png,https://cdn.sofifa.net/flags/pt.png
158416,/coach/158416/eduardo-godinho-felipe-de-souza/,E. Felipe de Souza,Eduardo Godinho Felipe de Souza,1981-03-08,Brazil,,https://cdn.sofifa.net/flags/br.png
160758,/coach/160758/nelson-alexandre-da-silva-verissimo/,N. da Silva Veríssimo,Nelson Alexandre da Silva Veríssimo,1977-04-17,Portugal,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/pt.png
163560,/coach/163560/marius-constantin-maldarasanu/,M. Măldărăşanu,Marius Constantin Măldărăşanu,1975-04-19,Romania,,https://cdn.sofifa.net/flags/ro.png
163593,/coach/163593/ilie-poenaru/,I. Poenaru,Ilie Poenaru,1976-11-11,Romania,https://cdn.sportmonks.com/images/soccer/placeholder.png,https://cdn.sofifa.net/flags/ro.png
163743,/coach/163743/mirel-matei-radoi/,M. Radoi,Mirel Matei Radoi,1981-03-22,Romania,https://cdn.sportmonks.com/images/soccer/players/31/163743.png,https://cdn.sofifa.net/flags/ro.png
164110,/coach/164110/abel-gomez-moreno/,A. Gómez Moreno,Abel Gómez Moreno,1982-02-20,Spain,https://cdn.sportmonks.com/images/soccer/players/14/164110.png,https://cdn.sofifa.net/flags/es.png
166465,/coach/166465/george-anmare/,G. ?an?mare,George ?an?mare,1983-06-24,Romania,,https://cdn.sofifa.net/flags/ro.png
169214,/coach/169214/sergei-semak/,S. Semak,Sergei Semak,1976-02-27,Russia,https://cdn.sportmonks.com/images/soccer/players/30/169214.png,https://cdn.sofifa.net/flags/ru.png
169272,/coach/169272/roman-sharonov/,R. Sharonov,Roman Sharonov,1976-09-08,Russia,https://cdn.sportmonks.com/images/soccer/players/24/169272.png,https://cdn.sofifa.net/flags/ru.png
170857,/coach/170857/denis-popov/,D. Popov,Denis Popov,1979-02-04,Russia,,https://cdn.sofifa.net/flags/ru.png
171174,/coach/171174/evgeniy-kaleshin/,E. Kaleshin,Evgeniy Kaleshin,1978-06-20,Russia,,https://cdn.sofifa.net/flags/ru.png
171254,/coach/171254/aleksandr-storozhuk/,A. Storozhuk,Aleksandr Storozhuk,1981-08-10,Russia,,https://cdn.sofifa.net/flags/ru.png
